PROV_TERR,SITE_NO,SITE_NAME_NOM,DATE,TEMPERATURE (WATER),PH,TURBIDITY,LATITUDE,LONGITUDE
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2014-06-02,4.885352143248175,7.44,9.8,46.311578,-72.546012
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-06-03,4.885352143248175,8.12,14.898467320261437,49.71756,-97.12636
NS,NS01ED9111,SHELBURNE RIVER,2014-06-03,4.885352143248175,4.53,14.898467320261437,42.62761,-72.73679
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2014-06-03,4.885352143248175,7.5,1.4,46.37864,-72.61422
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2014-06-03,4.885352143248175,5.31,14.898467320261437,44.40816,-65.23315
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2014-06-03,8.0,8.18,14.898467320261437,36.06495,-115.30544
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2014-06-04,4.885352143248175,7.2,14.898467320261437,44.84347,-63.79918
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2014-06-04,4.885352143248175,7.48,14.898467320261437,45.89269,-64.9751
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2014-06-04,4.885352143248175,8.23,14.898467320261437,52.10582,-101.2661
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2014-06-05,4.885352143248175,7.14,14.898467320261437,51.94054,-114.63936
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2014-06-05,4.885352143248175,7.75,10.7,45.874908,-73.281964
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2014-06-05,4.885352143248175,8.37,14.898467320261437,65.27071,-126.76571
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2014-06-05,4.885352143248175,6.56,14.898467320261437,44.63992,-73.11345
NS,NS01FC0004,CHETICAMP RIVER ABOVE ROBERT BROOK (WSC GAUGE),2014-06-05,4.885352143248175,38.5,14.898467320261437,46.64451,-60.94759
NS,NS01DR0001,SOUTH RIVER AT ST. ANDREWS,2014-06-05,4.885352143248175,7.21,14.898467320261437,45.47061,-61.94279
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2014-06-09,7.0,8.37,14.898467320261437,49.10269,-116.55424
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2014-06-09,4.885352143248175,7.0,14.1,46.039305,-73.114843
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2014-06-10,4.885352143248175,8.58,14.898467320261437,46.37318,-62.27866
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-06-10,4.885352143248175,8.15,14.898467320261437,49.71756,-97.12636
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2014-06-10,4.885352143248175,7.2,4.2,45.68226,-76.62248
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2014-06-10,4.885352143248175,8.16,14.898467320261437,47.8012,-103.21318
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2014-06-11,4.885352143248175,6.2,14.898467320261437,51.172908,-115.568212
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2014-06-11,10.6,8.05,14.898467320261437,60.876,-135.43545
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2014-06-12,4.885352143248175,6.2,14.898467320261437,44.32068,-79.88702
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2014-06-16,12.0,8.08,14.898467320261437,34.68108,-80.63893
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2014-06-16,4.885352143248175,8.1,14.898467320261437,50.76961,-103.79031
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2014-06-17,4.885352143248175,8.04,14.898467320261437,51.088425,-115.350551
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2014-06-17,4.885352143248175,7.5,14.898467320261437,51.172908,-115.568212
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-06-17,4.885352143248175,8.13,14.898467320261437,49.71756,-97.12636
NS,NS01EA0001,TUSKET RIVER AT WILSONS BRIDGE,2014-06-17,4.885352143248175,5.05,14.898467320261437,51.94054,-114.63936
NS,NS01EC0005,"ROSEWAY RIVER (WSC GAUGE), LOWER OHIO",2014-06-17,4.885352143248175,4.32,14.898467320261437,44.169675,-65.396104
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2014-06-17,4.885352143248175,8.02,14.898467320261437,51.33497,-116.04974
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2014-06-17,4.885352143248175,8.1,14.898467320261437,53.83474,-107.03254
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2014-06-17,4.885352143248175,7.37,14.898467320261437,51.94054,-114.63936
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2014-06-17,4.885352143248175,8.05,14.898467320261437,46.28987,-66.59298
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2014-06-17,6.6,7.85,14.898467320261437,-43.39192,170.18177
SK,SA06EA0003,CHURCHILL RIVER BELOW WASAWAKASIK,2014-06-18,4.885352143248175,7.67,14.898467320261437,55.91835,-107.7192
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2014-06-18,4.885352143248175,7.6,14.898467320261437,49.18562,-122.75014
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2014-06-18,4.885352143248175,7.4,14.898467320261437,45.56887,-65.75331
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2014-06-18,4.885352143248175,7.84,14.898467320261437,53.27956,-103.58755
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2014-06-19,4.885352143248175,8.07,14.898467320261437,46.14017,-77.55365
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2014-06-24,4.885352143248175,8.23,14.898467320261437,44.57449,-64.16077
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-06-24,4.885352143248175,7.9,14.898467320261437,49.71756,-97.12636
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2014-06-24,4.885352143248175,8.18,14.898467320261437,59.51412,-126.36461
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2014-06-24,4.885352143248175,8.33,14.898467320261437,65.27071,-126.76571
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2014-06-25,4.885352143248175,6.71,14.898467320261437,45.56887,-65.75331
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2014-06-25,4.885352143248175,8.09,14.898467320261437,46.14017,-77.55365
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2014-06-25,4.885352143248175,8.19,14.898467320261437,49.76807,-94.39234
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2014-06-26,4.885352143248175,7.85,14.898467320261437,44.01496,-66.14925
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2014-06-26,4.885352143248175,8.27,14.898467320261437,46.79359,-84.39111
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2014-06-26,4.885352143248175,7.87,8.8,46.78944,-71.19476
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2014-06-26,4.885352143248175,8.54,14.898467320261437,44.62234,-84.92329
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2014-07-01,4.885352143248175,5.19,14.898467320261437,44.40816,-65.23315
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-07-02,4.885352143248175,7.86,14.898467320261437,49.71756,-97.12636
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2014-07-02,4.885352143248175,8.43,14.898467320261437,49.76807,-94.39234
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2014-07-02,4.885352143248175,8.28,14.898467320261437,52.10582,-101.2661
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2014-07-03,4.885352143248175,7.75,14.898467320261437,50.29433,-95.54489
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2014-07-03,4.885352143248175,7.94,25.9,46.311578,-72.546012
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2014-07-07,12.0,8.15,14.898467320261437,36.06495,-115.30544
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2014-07-07,4.885352143248175,7.3,7.3,45.68226,-76.62248
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2014-07-07,10.4,8.3,14.898467320261437,49.10269,-116.55424
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2014-07-07,4.885352143248175,7.9,14.898467320261437,50.76961,-103.79031
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2014-07-07,4.885352143248175,7.75,14.898467320261437,46.28987,-66.59298
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2014-07-07,4.885352143248175,8.16,14.898467320261437,61.74267,-121.21967
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2014-07-08,4.885352143248175,7.561227656100738,47.8,45.2583,-66.08925
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2014-07-08,4.885352143248175,7.46,14.898467320261437,45.89269,-64.9751
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-07-08,4.885352143248175,7.94,14.898467320261437,49.71756,-97.12636
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2014-07-08,4.885352143248175,7.561227656100738,5.6,49.99405,-97.78091
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2014-07-08,4.885352143248175,6.61,14.898467320261437,44.84347,-63.79918
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2014-07-08,4.885352143248175,7.561227656100738,8.4,45.98665,-88.65258
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2014-07-09,4.885352143248175,7.89,13.6,46.78944,-71.19476
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2014-07-10,4.885352143248175,6.88,14.898467320261437,46.37864,-72.61422
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2014-07-14,16.0,8.23,14.898467320261437,34.68108,-80.63893
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2014-07-14,4.885352143248175,7.88,12.3,46.039305,-73.114843
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2014-07-14,4.885352143248175,7.91,14.898467320261437,50.76961,-103.79031
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2014-07-15,4.885352143248175,7.561227656100738,62.7,45.2583,-66.08925
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2014-07-15,4.885352143248175,7.561227656100738,5.6,45.98665,-88.65258
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2014-07-15,4.885352143248175,8.0,14.898467320261437,46.14017,-77.55365
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2014-07-15,4.885352143248175,7.74,14.898467320261437,46.28987,-66.59298
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2014-07-15,4.885352143248175,7.561227656100738,5.26,49.99405,-97.78091
NT,NW10JC0001,GREAT BEAR RIVER AT OUTLET OF GREAT BEAR LAKE,2014-07-15,4.885352143248175,8.52,14.898467320261437,27.88974,-80.51135
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2014-07-15,4.885352143248175,8.7,14.898467320261437,49.76807,-94.39234
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-07-15,4.885352143248175,8.06,14.898467320261437,49.71756,-97.12636
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2014-07-16,4.885352143248175,6.5,14.898467320261437,44.63992,-73.11345
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2014-07-16,4.885352143248175,8.29,14.898467320261437,46.14017,-77.55365
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2014-07-16,4.885352143248175,7.74,14.898467320261437,53.27956,-103.58755
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2014-07-16,4.885352143248175,7.0,0.6,46.65076,-72.71208
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2014-07-16,4.885352143248175,8.17,14.898467320261437,65.27071,-126.76571
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2014-07-16,16.1,8.05,14.898467320261437,60.876,-135.43545
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2014-07-17,4.885352143248175,7.69,19.8,45.874908,-73.281964
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2014-07-17,4.885352143248175,8.52,14.898467320261437,46.79359,-84.39111
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2014-07-17,4.885352143248175,8.35,14.898467320261437,44.62234,-84.92329
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2014-07-17,4.885352143248175,7.9,14.898467320261437,44.01496,-66.14925
NT,NW07OB0002,HAY RIVER NEAR ALBERTA/NWT BORDER,2014-07-21,4.885352143248175,8.0,14.898467320261437,60.81046,-115.78815
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2014-07-22,4.885352143248175,7.561227656100738,4.7,45.98665,-88.65258
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-07-22,4.885352143248175,8.16,14.898467320261437,49.71756,-97.12636
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2014-07-22,4.885352143248175,8.15,14.898467320261437,51.088425,-115.350551
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2014-07-22,4.885352143248175,8.28,14.898467320261437,51.33497,-116.04974
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2014-07-22,8.0,7.72,14.898467320261437,-43.39192,170.18177
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2014-07-22,4.885352143248175,8.13,14.898467320261437,53.83474,-107.03254
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2014-07-22,4.885352143248175,7.561227656100738,4.8,49.99405,-97.78091
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2014-07-22,4.885352143248175,7.561227656100738,60.9,45.2583,-66.08925
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2014-07-23,4.885352143248175,8.11,10.6,46.78944,-71.19476
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-07-29,4.885352143248175,8.06,14.898467320261437,49.71756,-97.12636
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2014-07-30,5.4,7.58,14.898467320261437,45.36769,-63.23062
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2014-07-30,4.885352143248175,7.33,14.898467320261437,49.18562,-122.75014
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2014-07-30,4.885352143248175,6.91,14.898467320261437,45.56887,-65.75331
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2014-07-31,4.885352143248175,7.561227656100738,5.06,49.99405,-97.78091
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2014-07-31,4.885352143248175,7.561227656100738,6.5,45.98665,-88.65258
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2014-07-31,4.885352143248175,7.561227656100738,54.6,45.2583,-66.08925
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2014-08-04,4.885352143248175,7.561227656100738,40.7,45.2583,-66.08925
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2014-08-04,4.885352143248175,7.561227656100738,6.21,45.98665,-88.65258
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2014-08-04,4.885352143248175,7.561227656100738,3.89,49.99405,-97.78091
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2014-08-05,4.885352143248175,7.85,14.898467320261437,50.29433,-95.54489
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2014-08-06,4.885352143248175,8.36,14.898467320261437,52.10582,-101.2661
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2014-08-06,10.3,8.33,14.898467320261437,49.10269,-116.55424
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-08-06,4.885352143248175,8.13,14.898467320261437,49.71756,-97.12636
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2014-08-06,4.885352143248175,8.58,14.898467320261437,46.14017,-77.55365
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2014-08-06,4.885352143248175,7.62,14.898467320261437,45.89269,-64.9751
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2014-08-06,4.885352143248175,8.62,14.898467320261437,49.76807,-94.39234
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2014-08-06,4.885352143248175,6.64,14.898467320261437,44.84347,-63.79918
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2014-08-07,4.885352143248175,8.76,14.898467320261437,44.62234,-84.92329
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2014-08-07,4.885352143248175,8.32,14.898467320261437,59.51412,-126.36461
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2014-08-07,4.885352143248175,8.76,14.898467320261437,46.79359,-84.39111
NS,NS01ED9111,SHELBURNE RIVER,2014-08-07,4.885352143248175,4.54,14.898467320261437,42.62761,-72.73679
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2014-08-07,4.885352143248175,8.4,14.898467320261437,44.57449,-64.16077
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2014-08-07,4.885352143248175,8.16,14.898467320261437,44.01496,-66.14925
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2014-08-11,7.7,7.49,14.898467320261437,45.36769,-63.23062
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2014-08-11,10.0,8.11,14.898467320261437,36.06495,-115.30544
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2014-08-11,4.885352143248175,7.76,3.3,45.68226,-76.62248
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2014-08-11,15.3,7.98,14.898467320261437,60.876,-135.43545
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2014-08-11,4.885352143248175,8.18,14.898467320261437,50.76961,-103.79031
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2014-08-12,4.885352143248175,7.561227656100738,7.5,45.98665,-88.65258
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2014-08-12,4.885352143248175,7.95,14.898467320261437,46.28987,-66.59298
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2014-08-12,4.885352143248175,7.561227656100738,3.3,49.99405,-97.78091
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2014-08-12,9.2,7.59,14.898467320261437,-43.39192,170.18177
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-08-12,4.885352143248175,8.19,14.898467320261437,49.71756,-97.12636
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2014-08-12,4.885352143248175,5.39,14.898467320261437,44.40816,-65.23315
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2014-08-12,4.885352143248175,8.64,14.898467320261437,46.14017,-77.55365
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2014-08-12,4.885352143248175,7.561227656100738,53.7,45.2583,-66.08925
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2014-08-13,4.885352143248175,8.05,12.1,45.874908,-73.281964
SK,SA06EA0003,CHURCHILL RIVER BELOW WASAWAKASIK,2014-08-13,4.885352143248175,7.97,14.898467320261437,55.91835,-107.7192
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2014-08-13,4.885352143248175,7.44,14.898467320261437,53.27956,-103.58755
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2014-08-13,4.885352143248175,8.01,14.898467320261437,53.27956,-103.58755
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2014-08-14,4.885352143248175,6.83,14.898467320261437,45.56887,-65.75331
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2014-08-14,4.885352143248175,7.36,14.898467320261437,49.18562,-122.75014
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2014-08-14,4.885352143248175,8.11,11.2,46.78944,-71.19476
NS,NS01EA0001,TUSKET RIVER AT WILSONS BRIDGE,2014-08-15,4.885352143248175,4.86,14.898467320261437,51.94054,-114.63936
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2014-08-15,4.885352143248175,6.22,14.898467320261437,51.172908,-115.568212
NS,NS01EC0005,"ROSEWAY RIVER (WSC GAUGE), LOWER OHIO",2014-08-15,4.885352143248175,4.34,14.898467320261437,44.169675,-65.396104
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2014-08-18,12.0,8.15,14.898467320261437,34.68108,-80.63893
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2014-08-18,4.885352143248175,7.8,8.0,46.039305,-73.114843
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2014-08-19,4.885352143248175,8.53,14.898467320261437,46.37318,-62.27866
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2014-08-19,4.885352143248175,7.561227656100738,8.0,45.98665,-88.65258
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2014-08-19,4.885352143248175,7.561227656100738,5.3,49.99405,-97.78091
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-08-19,4.885352143248175,8.27,14.898467320261437,49.71756,-97.12636
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2014-08-19,4.885352143248175,7.561227656100738,43.7,45.2583,-66.08925
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2014-08-20,4.885352143248175,6.6,14.898467320261437,44.63992,-73.11345
NS,NS01FC0004,CHETICAMP RIVER ABOVE ROBERT BROOK (WSC GAUGE),2014-08-20,4.885352143248175,5.15,14.898467320261437,46.64451,-60.94759
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2014-08-20,4.885352143248175,6.8,14.898467320261437,51.94054,-114.63936
NS,NS01DR0001,SOUTH RIVER AT ST. ANDREWS,2014-08-20,4.885352143248175,7.45,14.898467320261437,45.47061,-61.94279
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2014-08-20,4.885352143248175,6.87,0.6,46.65076,-72.71208
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2014-08-21,4.885352143248175,8.12,6.1,46.311578,-72.546012
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2014-08-21,4.885352143248175,7.24,1.3,46.37864,-72.61422
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-08-25,4.885352143248175,8.18,14.898467320261437,49.71756,-97.12636
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2014-08-25,4.885352143248175,8.1,8.9,46.78944,-71.19476
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2014-08-26,4.885352143248175,6.0,14.898467320261437,51.172908,-115.568212
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2014-08-26,4.885352143248175,8.06,14.898467320261437,51.33497,-116.04974
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2014-08-26,4.885352143248175,7.561227656100738,3.9,49.99405,-97.78091
AB,AL07AA0015,ATHABASCA RIVER ABOVE ATHABSCA FALLS,2014-08-26,4.885352143248175,8.16,14.898467320261437,57.18231,-111.6332
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2014-08-26,4.885352143248175,7.561227656100738,55.7,45.2583,-66.08925
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2014-08-27,4.885352143248175,8.11,14.898467320261437,53.83474,-107.03254
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2014-08-27,4.885352143248175,8.04,14.898467320261437,51.088425,-115.350551
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2014-08-27,4.885352143248175,8.12,14.898467320261437,54.72917,-113.2792
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2014-09-02,4.885352143248175,8.25,14.898467320261437,49.71756,-97.12636
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2014-09-02,4.885352143248175,8.46,14.898467320261437,52.10582,-101.2661
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2014-09-02,8.6,8.3,14.898467320261437,49.10269,-116.55424
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2014-09-02,4.885352143248175,7.39,3.26,45.68226,-76.62248
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2014-09-03,4.885352143248175,7.65,14.898467320261437,50.29433,-95.54489
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2014-09-03,4.885352143248175,7.561227656100738,73.8,45.2583,-66.08925
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2014-09-03,4.885352143248175,7.561227656100738,3.9,49.99405,-97.78091
