PROV_TERR,SITE_NO,SITE_NAME_NOM,DATE,TEMPERATURE (WATER),PH,TURBIDITY
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2016-05-17,4.885352143248175,5.57,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2016-05-17,4.885352143248175,5.11,14.898467320261437
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2016-05-17,4.885352143248175,7.88,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2016-05-17,7.1,7.79,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-05-17,4.885352143248175,7.561227656100738,6.2
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-05-17,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-05-17,4.885352143248175,7.561227656100738,7.3
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-05-17,4.885352143248175,7.561227656100738,2.9
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2016-05-18,4.885352143248175,8.0,16.0
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2016-05-18,4.885352143248175,8.47,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2016-05-18,4.885352143248175,8.15,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-05-18,4.885352143248175,7.561227656100738,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2016-05-18,4.885352143248175,8.36,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2016-05-24,6.8,8.35,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2016-05-24,9.5,8.17,14.898467320261437
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2016-05-24,4.885352143248175,8.01,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-05-25,4.885352143248175,7.561227656100738,3.6
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2016-05-25,4.885352143248175,7.2,14.898467320261437
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2016-05-25,4.885352143248175,7.02,14.898467320261437
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2016-05-25,4.885352143248175,7.21,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2016-05-25,4.885352143248175,7.09,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-05-25,4.885352143248175,7.561227656100738,2.7
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-05-25,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-05-25,4.885352143248175,7.561227656100738,5.9
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2016-05-25,4.885352143248175,8.01,14.898467320261437
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2016-05-25,4.885352143248175,7.68,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-05-26,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2016-05-26,4.885352143248175,7.38,0.5
NT,NW10JC0001,GREAT BEAR RIVER AT OUTLET OF GREAT BEAR LAKE,2016-05-27,4.885352143248175,7.89,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-05-30,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-05-31,4.885352143248175,7.561227656100738,5.1
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-05-31,4.885352143248175,7.561227656100738,36.0
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2016-05-31,4.885352143248175,5.16,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-05-31,4.885352143248175,7.561227656100738,44.0
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2016-06-01,4.885352143248175,8.12,8.5
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2016-06-01,4.885352143248175,7.82,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2016-06-01,7.0,8.05,14.898467320261437
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2016-06-01,4.885352143248175,7.66,3.1
NS,NS01ED9111,SHELBURNE RIVER,2016-06-06,4.885352143248175,4.43,14.898467320261437
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2016-06-07,4.885352143248175,7.41,15.0
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-06-07,4.885352143248175,8.04,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2016-06-07,4.6,7.45,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-06-08,4.885352143248175,7.561227656100738,6.6
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-06-08,4.885352143248175,7.561227656100738,38.0
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-06-08,4.885352143248175,7.561227656100738,14.0
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2016-06-08,4.885352143248175,8.38,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2016-06-09,4.885352143248175,8.62,14.898467320261437
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2016-06-13,4.885352143248175,7.87,14.898467320261437
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2016-06-14,4.885352143248175,6.57,14.898467320261437
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2016-06-14,4.885352143248175,7.18,14.898467320261437
NS,NS01DR0001,SOUTH RIVER AT ST. ANDREWS,2016-06-14,4.885352143248175,7.27,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-06-14,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-06-14,4.885352143248175,7.561227656100738,25.0
NS,NS01FC0004,CHETICAMP RIVER ABOVE ROBERT BROOK (WSC GAUGE),2016-06-14,4.885352143248175,7.33,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-06-14,4.885352143248175,7.561227656100738,3.5
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-06-14,4.885352143248175,7.561227656100738,9.9
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2016-06-14,4.885352143248175,5.22,14.898467320261437
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2016-06-15,4.885352143248175,7.64,3.8
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2016-06-15,13.1,8.02,14.898467320261437
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2016-06-15,14.0,8.11,14.898467320261437
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2016-06-16,4.885352143248175,7.73,11.0
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2016-06-18,4.885352143248175,8.41,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-06-20,4.885352143248175,7.561227656100738,10.0
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-06-20,4.885352143248175,7.561227656100738,41.0
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-06-20,4.885352143248175,7.561227656100738,5.2
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-06-20,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2016-06-21,4.885352143248175,4.9,1.3
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2016-06-21,4.885352143248175,7.15,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2016-06-21,6.7,7.84,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2016-06-21,4.885352143248175,7.38,14.898467320261437
NS,NS01EA0001,TUSKET RIVER AT WILSONS BRIDGE,2016-06-21,4.885352143248175,5.32,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2016-06-21,9.0,8.35,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2016-06-21,14.0,8.18,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2016-06-22,4.885352143248175,7.4,5.0
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2016-06-22,4.885352143248175,8.47,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-06-22,4.885352143248175,7.561227656100738,14.898467320261437
NS,NS01EC0005,"ROSEWAY RIVER (WSC GAUGE), LOWER OHIO",2016-06-22,4.885352143248175,5.01,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2016-06-22,4.885352143248175,8.41,14.898467320261437
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2016-06-22,4.885352143248175,6.91,14.898467320261437
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2016-06-23,4.885352143248175,8.56,14.898467320261437
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2016-06-23,4.885352143248175,7.09,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2016-06-23,4.885352143248175,8.54,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2016-06-23,4.885352143248175,8.15,14.898467320261437
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2016-06-23,4.885352143248175,7.44,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2016-06-27,4.885352143248175,5.25,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-06-27,4.885352143248175,7.561227656100738,50.0
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-06-27,4.885352143248175,7.561227656100738,7.0
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-06-27,4.885352143248175,7.561227656100738,5.4
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2016-06-28,4.885352143248175,8.23,14.898467320261437
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2016-06-28,4.885352143248175,8.1,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2016-06-28,4.885352143248175,7.88,14.898467320261437
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2016-06-28,4.885352143248175,7.99,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2016-06-28,4.885352143248175,8.16,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2016-06-28,4.885352143248175,8.24,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2016-06-28,4.885352143248175,8.22,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-06-29,4.885352143248175,7.561227656100738,14.898467320261437
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2016-06-29,4.885352143248175,8.35,14.898467320261437
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2016-06-29,4.885352143248175,7.95,7.2
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2016-07-04,4.885352143248175,8.08,20.0
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2016-07-04,4.885352143248175,7.05,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2016-07-04,12.0,8.06,14.898467320261437
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2016-07-04,4.885352143248175,7.5,2.5
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-07-05,4.885352143248175,7.561227656100738,79.0
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-07-05,4.885352143248175,7.561227656100738,3.8
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2016-07-05,5.4,7.54,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-07-05,4.885352143248175,7.561227656100738,15.0
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-07-05,4.885352143248175,8.2,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2016-07-06,4.885352143248175,8.44,14.898467320261437
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2016-07-06,4.885352143248175,6.32,14.898467320261437
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2016-07-06,4.885352143248175,7.85,14.0
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2016-07-06,4.885352143248175,8.3,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2016-07-06,4.885352143248175,8.33,14.898467320261437
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2016-07-07,4.885352143248175,8.68,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2016-07-07,4.885352143248175,8.87,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2016-07-07,4.885352143248175,8.13,14.898467320261437
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2016-07-07,4.885352143248175,7.86,6.7
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2016-07-07,4.885352143248175,8.48,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-07-11,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2016-07-11,4.885352143248175,7.18,3.6
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2016-07-11,4.885352143248175,8.49,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2016-07-11,4.885352143248175,5.51,14.898467320261437
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2016-07-12,4.885352143248175,6.61,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2016-07-12,4.885352143248175,8.34,14.898467320261437
NT,NW07OB0002,HAY RIVER NEAR ALBERTA/NWT BORDER,2016-07-12,4.885352143248175,7.45,14.898467320261437
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2016-07-12,4.885352143248175,8.05,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-07-12,4.885352143248175,7.561227656100738,3.5
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-07-12,4.885352143248175,7.561227656100738,5.9
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-07-12,4.885352143248175,7.561227656100738,33.0
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2016-07-13,4.885352143248175,8.1,6.3
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2016-07-13,4.885352143248175,7.41,14.898467320261437
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2016-07-13,4.885352143248175,7.21,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2016-07-13,4.885352143248175,7.2,14.898467320261437
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2016-07-13,4.885352143248175,8.26,14.898467320261437
SK,SA06EA0003,CHURCHILL RIVER BELOW WASAWAKASIK,2016-07-13,4.885352143248175,7.79,14.898467320261437
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2016-07-13,17.9,8.02,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2016-07-13,4.885352143248175,8.28,14.898467320261437
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2016-07-14,4.885352143248175,7.82,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2016-07-19,10.2,8.28,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2016-07-19,4.885352143248175,8.26,14.898467320261437
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2016-07-19,4.885352143248175,8.07,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2016-07-19,4.885352143248175,8.26,14.898467320261437
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2016-07-19,4.885352143248175,8.23,14.898467320261437
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2016-07-19,4.885352143248175,2.6,0.2
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-07-20,4.885352143248175,7.561227656100738,27.0
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-07-20,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-07-20,4.885352143248175,7.561227656100738,2.9
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-07-20,4.885352143248175,7.561227656100738,29.0
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2016-07-25,9.6,7.59,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-07-25,4.885352143248175,7.561227656100738,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2016-07-26,13.5,8.18,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-07-27,4.885352143248175,7.561227656100738,2.7
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-07-27,4.885352143248175,7.561227656100738,19.0
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2016-07-27,4.885352143248175,5.43,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-07-27,4.885352143248175,7.561227656100738,29.0
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2016-07-28,4.885352143248175,8.13,3.9
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-08-02,4.885352143248175,7.561227656100738,32.0
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-08-02,4.885352143248175,7.561227656100738,5.0
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-08-02,4.885352143248175,7.561227656100738,1.9
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2016-08-02,4.885352143248175,8.59,0.2
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2016-08-02,4.885352143248175,7.91,14.898467320261437
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2016-08-03,4.885352143248175,7.35,5.0
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-08-03,4.885352143248175,8.11,14.898467320261437
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2016-08-04,4.885352143248175,3.87,6.3
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-08-08,4.885352143248175,7.561227656100738,46.0
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2016-08-08,4.885352143248175,5.72,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2016-08-08,5.4,7.38,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-08-08,4.885352143248175,7.561227656100738,2.3
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-08-08,4.885352143248175,7.561227656100738,4.1
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-08-08,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2016-08-09,4.885352143248175,7.75,0.2
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2016-08-09,4.885352143248175,6.31,14.898467320261437
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2016-08-09,4.885352143248175,6.77,0.2
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2016-08-09,4.885352143248175,8.21,14.898467320261437
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2016-08-10,14.5,8.09,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-08-10,4.885352143248175,7.561227656100738,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2016-08-10,10.0,8.06,14.898467320261437
NS,NS01FC0004,CHETICAMP RIVER ABOVE ROBERT BROOK (WSC GAUGE),2016-08-11,4.885352143248175,7.51,14.898467320261437
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2016-08-11,4.885352143248175,7.09,14.898467320261437
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2016-08-11,4.885352143248175,8.22,0.2
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2016-08-11,4.885352143248175,7.3,14.898467320261437
NS,NS01DR0001,SOUTH RIVER AT ST. ANDREWS,2016-08-11,4.885352143248175,7.71,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-08-15,4.885352143248175,7.561227656100738,14.898467320261437
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2016-08-15,4.885352143248175,8.59,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2016-08-15,4.885352143248175,7.23,14.898467320261437
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2016-08-15,4.885352143248175,7.24,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2016-08-15,10.1,8.33,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-08-16,4.885352143248175,7.561227656100738,16.0
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2016-08-16,4.885352143248175,8.31,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-08-16,4.885352143248175,7.561227656100738,14.0
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2016-08-16,4.885352143248175,8.01,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2016-08-16,4.885352143248175,8.14,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-08-16,4.885352143248175,7.561227656100738,2.9
AB,AL07AA0015,ATHABASCA RIVER ABOVE ATHABSCA FALLS,2016-08-16,4.885352143248175,8.05,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2016-08-16,4.885352143248175,7.24,14.898467320261437
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2016-08-16,4.885352143248175,7.4,14.898467320261437
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2016-08-16,4.885352143248175,8.02,14.898467320261437
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2016-08-16,15.4,7.96,14.898467320261437
SK,SA06EA0003,CHURCHILL RIVER BELOW WASAWAKASIK,2016-08-17,4.885352143248175,7.9,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2016-08-17,4.885352143248175,8.16,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2016-08-17,4.885352143248175,7.35,3.3
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2016-08-17,4.885352143248175,8.19,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2016-08-17,4.885352143248175,8.11,14.898467320261437
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2016-08-22,4.885352143248175,8.08,6.0
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2016-08-23,7.3,7.75,14.898467320261437
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2016-08-23,4.885352143248175,6.14,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2016-08-23,4.885352143248175,7.561227656100738,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2016-08-24,4.885352143248175,8.39,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2016-08-24,4.885352143248175,8.43,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2016-08-24,4.885352143248175,5.55,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2016-08-24,4.885352143248175,7.561227656100738,2.3
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2016-08-24,13.4,8.24,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2016-08-24,4.885352143248175,7.561227656100738,7.3
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2016-08-24,4.885352143248175,7.561227656100738,3.5
